Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,Sentiment,Confidence
Grok,@grok,2025-09-08T04:10:59.000Z,True,"Kontroversi muncul karena Pestapora 2025 disponsori PT Freeport Indonesia, perusahaan tambang yang dikritik atas dampak lingkungan dan hak asasi di Papua. Banyak band seperti The Panturas, .Feast, dan Hindia mundur sebagai bentuk solidaritas dengan masyarakat terdampak.",0,0,0,561,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964904274103812577,tweet_id:1964904274103812577,positif,0.5195739269256592
SurbaktiRudy,@Surbaktirudy,2025-09-08T04:09:43.000Z,False," ada masalah apa antara penyelenggara acara""pestapora"" dengan freeport? Mengapa banyak band undur diri?",1,0,0,177,[],['@grok'],[],https://pbs.twimg.com/profile_images/1559897826431483907/lp7o3Ehp_bigger.jpg,https://x.com/Surbaktirudy/status/1964903952849526907,tweet_id:1964903952849526907,negatif,0.9471734762191772
Hilal,@hilalabud,2025-09-08T03:49:56.000Z,False,Cek IG story-nya Dicky Senda tentang pestapora dan freeport.,1,15,15,17K,[],[],[],https://pbs.twimg.com/profile_images/1962687470665113604/emJa3yDv_bigger.jpg,https://x.com/hilalabud/status/1964898977020846104,tweet_id:1964898977020846104,netral,0.9804814457893372
CEO CHU,@Kimchoonim,2025-09-08T02:44:40.000Z,False,"“PT. Freeport ditolak jadi sponsor Pestapora. Yang gak ditolak itu cuma LOKER nya”, kata sebuah akun",0,0,1,264,[],[],[],https://pbs.twimg.com/profile_images/1609165769291726848/Nh6g1Soh_bigger.jpg,https://x.com/Kimchoonim/status/1964882550557700460,tweet_id:1964882550557700460,negatif,0.9886996150016785
,@restcrime,2025-09-08T02:38:54.000Z,False,misal freeport ga jadi sponsor pestapora tapi ada sponsor BUMN apakah sikapnya bakal sama juga?,2,0,1,319,[],[],[],https://pbs.twimg.com/profile_images/1962340980952322048/i7qxsyOn_bigger.jpg,https://x.com/restcrime/status/1964881101090086997,tweet_id:1964881101090086997,netral,0.6461347341537476
MMTC Radio Jogja,@mmtcradiojogja,2025-09-08T02:30:51.000Z,False,Hindia hingga Sukatani Mundur dari Pestapora Gara-gara Ada Freeport di Daftar Sponsor tinyurl.com/mn39fapy#Refresh #MorningUpdate #CARINA radio.mmtc.ac.id,0,0,0,203,"['#Refresh', '#MorningUpdate', '#CARINA']",[],[],https://pbs.twimg.com/profile_images/1955122622662127616/f9TxvVxf_bigger.jpg,https://x.com/mmtcradiojogja/status/1964879075262279843,tweet_id:1964879075262279843,netral,0.8051854372024536
soeltan malik,@soeltanmalik,2025-09-08T02:00:40.000Z,False,"mantep banget warga - wargi pestapora menanggapi perihal sponsorship freeport dengan pestapora pada kritis2 banget.
yg ini juga dong kalau bisa jgn pada adem ayem, sangat ditunggu kok pandangan solutif kalian perihal beginian apalagi klian2 yg sudah expertise itu, peehhhh…",1,0,0,221,[],[],[],https://pbs.twimg.com/profile_images/1951980244048723968/cHCvDV0b_bigger.jpg,https://x.com/soeltanmalik/status/1964871476408160644,tweet_id:1964871476408160644,negatif,0.968649685382843
BANGGHUL - Heavy Music Reviewer,@bangghulam,2025-09-08T01:51:44.000Z,False,Apa yang membedakan Pestapora dan acara seni lain yang sama-sama disponsori Freeport? Ya karena di Pestapora diisi banyak seniman yang juga aktivis. Juga ada keterlibatan Music Declares di sana.,0,0,0,190,[],[],[],https://pbs.twimg.com/profile_images/1968654283496472576/CuWQTn6I_bigger.jpg,https://x.com/bangghulam/status/1964869230010188188,tweet_id:1964869230010188188,negatif,0.7093299031257629
Yudha Kusuma,@YudhaYudhakus,2025-09-08T01:40:59.000Z,False,"Pestapora ro Freeport putus kerjo bareng. Pas moco-moco berita ternyata awal e Freeport iki ogak sakjane ujug-ujug nemplok sponsoran lho. Iyo lah perusahaan segede Freeport, sopo sek butuh yg moro gasih?",1,0,0,120,[],[],[],https://pbs.twimg.com/profile_images/1897533724079861760/BFpCo1M0_bigger.jpg,https://x.com/YudhaYudhakus/status/1964866524327694435,tweet_id:1964866524327694435,negatif,0.9924442172050476
Sella Tami,@pacarnya_v_bts,2025-09-08T01:12:22.000Z,False,"Tapi ya namanya festival gede, pasti ada banyak dinamika. Supaya vibe Pestapora tetep fokus ke musik, komunitas, dan fun vibes khas festival akhirnya penyelenggara sama Freeport sepakat buat stop kolaborasi ini.",1,0,0,171,[],[],[],https://pbs.twimg.com/profile_images/1855873919280107520/OVYRlaL2_bigger.jpg,https://x.com/pacarnya_v_bts/status/1964859321495544257,tweet_id:1964859321495544257,positif,0.9618605375289917
Sella Tami,@pacarnya_v_bts,2025-09-08T01:12:19.000Z,False,Jadi gini ceritanya... Freeport tuh gak ujug-ujug muncul random terus tiba-tiba jadi sponsor Pestapora. Right?,1,0,0,160,[],[],"['\\u2728', '\\U0001faa9']",https://pbs.twimg.com/profile_images/1855873919280107520/OVYRlaL2_bigger.jpg,https://x.com/pacarnya_v_bts/status/1964859311064293809,tweet_id:1964859311064293809,negatif,0.9955833554267883
fajar online,@fajaronline,2025-09-08T00:55:47.000Z,True,"Meski Batalkan Kerja Sama dengan PT Freeport Indonesia, Pestapora Banjir Kritikan, Ini Daftar Musisi yang Tarik Diri",0,0,0,214,[],[],[],https://pbs.twimg.com/profile_images/1504364132820467714/ij2c1f5v_bigger.jpg,https://x.com/fajaronline/status/1964855150666743961,tweet_id:1964855150666743961,negatif,0.6392917633056641
𝐀𝐝𝐞,@merseybois_,2025-09-08T00:52:09.000Z,False,"itu yg ngerahin buzzer si ucup, pestapora, freeport, apa idn?

jelek bgst!",0,0,0,514,[],[],[],https://pbs.twimg.com/profile_images/1093058964823015424/9Kgpvl9d_bigger.jpg,https://x.com/merseybois_/status/1964854235163750477,tweet_id:1964854235163750477,negatif,0.9958392381668091
BisoRumongso,@wito_karyono,2025-09-07T22:17:47.000Z,False,"Pestapora 2025 Berjalan Sukses, Penonton Gulingkan PT Freeport  pejabatpublik.com/2025/09/08/pes
… #pestapora2025",0,0,1,207,['#pestapora2025'],['@joswito'],[],https://pbs.twimg.com/profile_images/1264761411026055170/VkWG0Jlv_bigger.jpg,https://x.com/wito_karyono/status/1964815386383393219,tweet_id:1964815386383393219,netral,0.822086751461029
Grok,@grok,2025-09-07T16:49:23.000Z,True,"Berdasarkan penelusuran, Bilal Indrajaya adalah salah satu musisi yang batal tampil di Pestapora 2025, tapi ia tampil di BNI Java Jazz Festival 2025 (yang juga disponsori Freeport). Saya tidak menemukan contoh lain dari sumber terverifikasi.",0,0,0,539,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964732742522053104,tweet_id:1964732742522053104,negatif,0.8160624504089355
aida,@aidaidasaja,2025-09-07T16:43:03.000Z,False,"ribut2 pestapora ini salah satu contoh benturin warga vs warga, dalam hal ini sesama musisi dan netijen. padahal yg salah tetep PEMERENTAAAAH kok bisa freeport masih segede dan seberkuasa itu sampe hari ini dan jadi sponsor banyak event",1,0,1,309,[],[],[],https://pbs.twimg.com/profile_images/827856567617740800/pr3--2EM_bigger.jpg,https://x.com/aidaidasaja/status/1964731149542174791,tweet_id:1964731149542174791,negatif,0.9924030303955078
Grok,@grok,2025-09-07T16:33:12.000Z,True,"Pestapora adalah festival musik di Indonesia yang kontroversi karena sempat bekerja sama dengan PT Freeport Indonesia sebagai sponsor. Hal ini menuai protes karena isu lingkungan dan hak asasi terkait Freeport di Papua. Direktur festival, Kiki Aulia Ucup (atau Rizky Aulia), minta",0,0,0,940,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964728670364614896,tweet_id:1964728670364614896,negatif,0.5717312097549438
terkenal.co.id,@terkenalcoid,2025-09-07T16:24:18.000Z,False,Pestapora Music Festival Ends Partnership with PT Freeport Indonesia,0,1,0,184,[],[],[],https://pbs.twimg.com/profile_images/1913958086437646336/1kjGCaJ3_bigger.jpg,https://x.com/terkenalcoid/status/1964726428429369564,tweet_id:1964726428429369564,netral,0.9707832336425781
Aghea;,@agcrisbp,2025-09-07T16:01:17.000Z,False,"Mau dikick atau belum, intinya PestaPora udah sangat berani bawa masuk Freeport.

Suudzon gua, di pamflet gak ada nama Freeport, tapi tetep ada kerjasamanya, wkwk.",0,0,0,210,[],[],[],https://pbs.twimg.com/profile_images/1951038625074036736/bXhhOzFY_bigger.jpg,https://x.com/agcrisbp/status/1964720638427639963,tweet_id:1964720638427639963,negatif,0.9097341895103455
bukan pamunqkas,@pamunqkasssssss,2025-09-07T15:43:54.000Z,False,"Dari kejadian Pestapora yg menerima sponsor PT Freeport, sebetulnya pihak penonton yg sangat dirugikan menurutku. Karena mereka membeli tiket untuk nonton perform band kesukaan tapi ternyata malah mereka mengundurkan diri. Walopun band yg undur diri itu mengembalikan fee!",1,0,0,258,[],[],[],https://pbs.twimg.com/profile_images/1943218171625783296/ucjua9mO_bigger.jpg,https://x.com/pamunqkasssssss/status/1964716263982485607,tweet_id:1964716263982485607,negatif,0.995726466178894
jejey,@sourscallyi,2025-09-07T15:41:06.000Z,False,"what a great thread!!! tapi emang harusnya orang fokus di branding pestapora yang ga konsisten, awalnya gandeng greenpeace, nextnya freeport. Harusnya di poin inconsistency - nya.

bukan ngehujat pukul rata aktivitas tambangnya, padahal juga kita dibantu hasil itu kok.",1,0,0,411,[],[],[],https://pbs.twimg.com/profile_images/1862565320134729728/QdtAp0fT_bigger.jpg,https://x.com/sourscallyi/status/1964715557519012201,tweet_id:1964715557519012201,negatif,0.9959549903869629
Riau Makmur,@Riaumakmurcom,2025-09-07T15:40:06.000Z,False,"Polemik Freeport di Pestapora, Kunto Aji Pilih Lawan Lewat Musik",0,0,0,175,[],[],[],https://pbs.twimg.com/profile_images/1636218564410744833/klCzqP36_bigger.png,https://x.com/Riaumakmurcom/status/1964715307236556938,tweet_id:1964715307236556938,netral,0.9802492260932922
Grok,@grok,2025-09-07T15:33:58.000Z,True,"Festival musik Pestapora 2025 di Jakarta (6-7 Sep) menuai kontroversi karena sponsor PT Freeport Indonesia, yang ditentang karena isu lingkungan & hak asasi di Papua. Banyak musisi mundur, panitia cabut sponsor & minta maaf. Direktur Kiki merasa gagal, Vincent Rompies peluk &",0,1,1,964,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964713763787219072,tweet_id:1964713763787219072,negatif,0.9586531519889832
WartaBulukumba.Com,@BulukumbaWarta,2025-09-07T15:32:22.000Z,False,"Freeport Jadi Sponsor, Rebellion Rose Mundur dari Pestapora 2025 dan Kembalikan Honor",0,0,0,203,[],[],[],https://pbs.twimg.com/profile_images/1815180474563821568/FHPaXq8N_bigger.jpg,https://x.com/BulukumbaWarta/status/1964713362501386643,tweet_id:1964713362501386643,netral,0.9822216629981995
Azhar\ ازهر\AJ,@rahzamdy,2025-09-07T13:42:04.000Z,True,Teruk krisis HAM oleh PT Freeport. Wajarlah diboikot acara Pestapora.,1,1,2,197,[],[],[],https://pbs.twimg.com/profile_images/1954463002704715776/BsAvulWD_bigger.jpg,https://x.com/rahzamdy/status/1964685601254629785,tweet_id:1964685601254629785,netral,0.7017439603805542
miaw,@kitencandy,2025-09-07T13:35:55.000Z,False,"Pestapora salah satu sponsornya adalah pt freeport. Pas tau itu, banyak artis pengisi acara ngecancel, undur diri gitu. Makanya doi ngerasa gagal.",0,1,9,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1966832967411789831/b4F90dBM_bigger.jpg,https://x.com/kitencandy/status/1964684057230659852,tweet_id:1964684057230659852,negatif,0.9941397905349731
Indonesia-Act,@actindonesia,2025-09-07T13:28:12.000Z,False,"[indonesia-act] Facts About 2025 Pestapora Music Festival: Many Bands Cancel Performances Because of Freeport - ""ETAN"" (via indonesia-act Mailing List) dlvr.it/TMwwB8 #Indonesia",0,1,0,181,['#Indonesia'],[],[],https://pbs.twimg.com/profile_images/3539144336/1250831856c128152f9c7316029dd423_bigger.jpeg,https://x.com/actindonesia/status/1964682111543370084,tweet_id:1964682111543370084,netral,0.9709429144859314
,@andriandinoraa,2025-09-07T13:25:46.000Z,False,"Festival musik Pestapora 2025 yang biasanya dirayakan dengan semangat kebebasan dan kreativitas, kali ini justru menjadi sorotan karena keterlibatan sponsor utama dari perusahaan tambang PT Freeport Indonesia.",2,0,0,235,[],[],[],https://pbs.twimg.com/profile_images/1963267113105448960/HM2n_UNx_bigger.jpg,https://x.com/andriandinoraa/status/1964681501175619670,tweet_id:1964681501175619670,positif,0.8049582242965698
,@andriandinoraa,2025-09-07T13:24:57.000Z,False,"Kontroversi Sponsorship Perusahaan Tambang PT. Freeport di Pestapora 2025.

(A Thread)",2,0,1,402,[],[],[],https://pbs.twimg.com/profile_images/1963267113105448960/HM2n_UNx_bigger.jpg,https://x.com/andriandinoraa/status/1964681295264641532,tweet_id:1964681295264641532,netral,0.9837728142738342
Jehthe,@athenainsight_,2025-09-07T13:12:57.000Z,False,"Perihal sponsor freeport pada pestapora, kita semua tentu berbela sungkawa atas hancurnya alam papua. Tpi alam papua hancur bukan karena ulah freeport saja.Freeport juga banyak mensponsori dan mitra dari berbagai event nasional, olahraga, universitas dll",1,0,0,184,[],[],[],https://pbs.twimg.com/profile_images/1876281772734029824/ncHI1hc1_bigger.jpg,https://x.com/athenainsight_/status/1964678277060276266,tweet_id:1964678277060276266,negatif,0.7448046803474426
Grok,@grok,2025-09-07T13:12:21.000Z,True,"Pestapora 2025 tidak sepenuhnya gagal, tapi diterpa kontroversi karena sponsor PT Freeport Indonesia. Banyak musisi seperti Hindia, .Feast, Sukatani, Banda Neira, Durga, Negatifa, dan Leipzig mundur karena isu lingkungan dan sosial di Papua. Akhirnya, panitia putus kerjasama",1,0,4,1.7K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964678126275035391,tweet_id:1964678126275035391,negatif,0.9634794592857361
Nawacita.co,@nawacitamedia,2025-09-07T12:19:57.000Z,False,"Ada Freeport di Daftar Sponsor, Hindia hingga Sukatani Putuskan Mundur dari Pestapora nawacita.co/index.php/2025
… lewat ",0,0,0,220,[],['@nawacit4'],[],https://pbs.twimg.com/profile_images/1189218815474728962/1DvTimqv_bigger.jpg,https://x.com/nawacitamedia/status/1964664937864921204,tweet_id:1964664937864921204,netral,0.7757980823516846
nawacita,@NAWACIT4,2025-09-07T12:19:44.000Z,False,"Ada Freeport di Daftar Sponsor, Hindia hingga Sukatani Putuskan Mundur dari Pestapora nawacita.co/index.php/2025
… lewat ",0,0,0,65,[],['@nawacit4'],[],https://pbs.twimg.com/profile_images/731395181174358016/TcvsFJrM_bigger.jpg,https://x.com/NAWACIT4/status/1964664883804623337,tweet_id:1964664883804623337,netral,0.7757980823516846
Indonesiaku,@nawacitadotco,2025-09-07T12:19:38.000Z,False,"Ada Freeport di Daftar Sponsor, Hindia hingga Sukatani Putuskan Mundur dari Pestapora nawacita.co/index.php/2025
… lewat ",0,0,0,212,[],['@nawacit4'],[],https://pbs.twimg.com/profile_images/1352169041784258560/oEX6-cHA_bigger.jpg,https://x.com/nawacitadotco/status/1964664860006129684,tweet_id:1964664860006129684,netral,0.7757980823516846
Grok,@grok,2025-09-07T12:03:53.000Z,True,"Tekanan dari NGO sering kali melalui kampanye publik, boikot, dan media sosial untuk mendorong perubahan, seperti dalam kasus Pestapora-Freeport. Beberapa melihatnya sebagai bentuk akuntabilitas lingkungan, sementara yang lain merasa seperti paksaan untuk menghindari backlash.",0,0,0,170,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964660893121478698,tweet_id:1964660893121478698,negatif,0.8653858304023743
tvOnenews,@tvOneNews,2025-09-07T12:01:08.000Z,True,"Festival Director Pestapora 2025, Kiki Ucup, menyampaikan permintaan maaf terkait kontroversi kerja sama dengan PT Freeport Indonesia. Ia mengakui adanya kelalaian dalam proses kerja sama tersebut dan menegaskan bahwa Pestapora tidak menerima sedikit pun aliran dana dari",1,1,5,3.9K,[],[],[],https://pbs.twimg.com/profile_images/1811001498689753089/p2l374M3_bigger.jpg,https://x.com/tvOneNews/status/1964660203015573684,tweet_id:1964660203015573684,negatif,0.861315131187439
Pikiran Rakyat,@pikiran_rakyat,2025-09-07T11:56:39.000Z,True,"Aksi protes terhadap sponsor tambang di dunia musik kembali menguat. Sejumlah musisi Tanah Air secara serentak membatalkan penampilan mereka di festival musik Pestapora 2025 setelah mengetahui PT Freeport Indonesia menjadi salah satu sponsor acara.

Grup musik Rebellion Rose",1,1,12,2.1K,[],[],[],https://pbs.twimg.com/profile_images/1962835619123740672/O557poZr_bigger.jpg,https://x.com/pikiran_rakyat/status/1964659073309159798,tweet_id:1964659073309159798,netral,0.8308497667312622
EBC Media,@EBCmedia_,2025-09-07T11:23:33.000Z,False,"Festival Director Pestapora 2025, Kiki Ucup, akhirnya angkat bicara terkait polemik kerja sama dengan PT Freeport Indonesia. Ia menegaskan, pihak penyelenggara sama sekali tidak menerima aliran dana dari perusahaan tambang tersebut.ebcmedia.id/2025/09/07/pes
…",0,0,0,481,[],[],[],https://pbs.twimg.com/profile_images/1633028400439762945/qz45yfz2_bigger.jpg,https://x.com/EBCmedia_/status/1964650746030543124,tweet_id:1964650746030543124,negatif,0.5230922102928162
Popbela.com,@Popbela_com,2025-09-07T11:20:33.000Z,False,Pestapora 2025 dan PT Freeport Indonesia Sepakat Akhiri Kerja Sama,1,0,0,174,[],[],[],https://pbs.twimg.com/profile_images/1215174579728990208/gbA3MlCF_bigger.jpg,https://x.com/Popbela_com/status/1964649990804111474,tweet_id:1964649990804111474,netral,0.9791107773780823
BenkeMashurie,@BenkeMashurie,2025-09-07T10:47:36.000Z,False,"Papan Domino dan ; Insiden ini menjadi lebih ironis ketika kontras dengan sikap sejumlah musisi yang menolak tampil di Pestapora karena alasan etika, menolak sponsor dari PT Freeport Indonesia yang dinilai bermasalah secara lingkungan.",0,0,0,146,[],['@PestaPestapora'],[],https://pbs.twimg.com/profile_images/1935507677310025728/RLZeJNj7_bigger.jpg,https://x.com/BenkeMashurie/status/1964641695099933183,tweet_id:1964641695099933183,negatif,0.9935632944107056
RUB,@Bravo__RR,2025-09-07T10:40:59.000Z,False,"Kita semua sangat merindukan seni pengungkapan peristiwa sosial oleh musisi melalui musik. Menggelar pestapora bersama pihak yang telah merampas wilayah adat dan perusak lingkungan terbesar, seharusnya tidak dilakukan oleh penggiat seni. Freeport Minggu Malming Senin Sion",3,8,16,2.7K,[],[],[],https://pbs.twimg.com/profile_images/1924524566401187841/zPhvV892_bigger.jpg,https://x.com/Bravo__RR/status/1964640029894226240,tweet_id:1964640029894226240,negatif,0.9884963035583496
ParTopiTao,@robert_samosir3,2025-09-07T10:40:47.000Z,False,"Judulnya aja sudah gak benar, ""PESTAPORA"" orang baru demo ke DPR karena mereka pestapora dengan kenaikan ngajinya malah kau buat acara pestapora, dan munafiknya kamu2 (band) mundur dari acara karena di sponsori oleh freeport. Munafik loh. siapa sih yg kenal sama kalian.",1,0,0,446,[],[],[],https://pbs.twimg.com/profile_images/1376842156434853889/NFxwgwlu_bigger.jpg,https://x.com/robert_samosir3/status/1964639980975956141,tweet_id:1964639980975956141,negatif,0.996034562587738
ʚ⁞ ' ukuu,@ukuuu04,2025-09-07T10:34:07.000Z,False,pestapora yg kerja sama sm freeport tuh emang kenapa?,1,0,1,354,[],[],[],https://pbs.twimg.com/profile_images/1962771432603295744/PkY_B-S2_bigger.jpg,https://x.com/ukuuu04/status/1964638301840875565,tweet_id:1964638301840875565,negatif,0.9925311207771301
nirwansyah,@Nirwansyah,2025-09-07T10:18:01.000Z,False,"Juga pertanyaan buat band favorit saya  , teman2 juga tetap akan main kan di acara pestapora jika freeport dari awal tidak ada, padahal ada beberapa brand sponsor yg terafiliasi zionis dan diboikot oleh BDMS Movement. Salah satunya Nescafe.",1,0,0,174,[],['@dibandaneira'],[],https://pbs.twimg.com/profile_images/1826196314322837504/VCGQ53gJ_bigger.jpg,https://x.com/Nirwansyah/status/1964634253284815002,tweet_id:1964634253284815002,negatif,0.9534121155738831
